Id;Datum;Zeit;IL1;UL1
4834;15.09.2020;10:23:41.000;12.992;187.093
4835;15.09.2020;10:23:42.000;13.047;187.107
4836;15.09.2020;10:23:43.000;13.045;187.207
4837;15.09.2020;10:23:44.000;12.989;187.233
4838;15.09.2020;10:23:45.000;13.031;187.184
4839;15.09.2020;10:23:46.000;13.054;187.164
4840;15.09.2020;10:23:47.000;12.986;187.164
4841;15.09.2020;10:23:48.000;13.038;187.193
4842;15.09.2020;10:23:49.000;13.023;187.243
4843;15.09.2020;10:23:50.000;13.044;187.155
4844;15.09.2020;10:23:51.000;13.011;187.146
4845;15.09.2020;10:23:52.000;13.067;187.150
4846;15.09.2020;10:23:53.000;13.070;187.144
4847;15.09.2020;10:23:54.000;13.011;187.154
4848;15.09.2020;10:23:55.000;13.049;187.154
4849;15.09.2020;10:23:56.000;13.068;187.113
4850;15.09.2020;10:23:57.000;13.032;187.059
4851;15.09.2020;10:23:58.000;12.176;187.222
4852;15.09.2020;10:23:59.000;11.788;187.322
4853;15.09.2020;10:24:00.000;11.802;187.264
4854;15.09.2020;10:24:01.000;11.746;187.218
4855;15.09.2020;10:24:02.000;11.803;187.206
4856;15.09.2020;10:24:03.000;11.807;187.223
4857;15.09.2020;10:24:04.000;11.739;187.284
4858;15.09.2020;10:24:05.000;11.774;187.276
4859;15.09.2020;10:24:06.000;11.794;187.243
4860;15.09.2020;10:24:07.000;11.778;187.216
4861;15.09.2020;10:24:08.000;11.737;187.206
4862;15.09.2020;10:24:09.000;11.787;187.255
4863;15.09.2020;10:24:10.000;11.845;187.262
4864;15.09.2020;10:24:11.000;11.734;187.203
4865;15.09.2020;10:24:12.000;11.807;187.206
4866;15.09.2020;10:24:13.000;11.809;187.279
4867;15.09.2020;10:24:14.000;11.758;187.288
4868;15.09.2020;10:24:15.000;11.739;187.269
4869;15.09.2020;10:24:16.000;11.784;187.177
4870;15.09.2020;10:24:17.000;11.780;187.144
4871;15.09.2020;10:24:18.000;11.743;187.225
4872;15.09.2020;10:24:19.000;11.791;187.214
4873;15.09.2020;10:24:20.000;11.793;187.207
4874;15.09.2020;10:24:21.000;11.715;187.201
4875;15.09.2020;10:24:22.000;11.754;187.198
4876;15.09.2020;10:24:23.000;11.776;187.292
4877;15.09.2020;10:24:24.000;11.763;187.251
4878;15.09.2020;10:24:25.000;11.744;187.241
4879;15.09.2020;10:24:26.000;11.798;187.211
4880;15.09.2020;10:24:27.000;11.816;187.202
4881;15.09.2020;10:24:28.000;11.711;187.260
4882;15.09.2020;10:24:29.000;11.766;187.253
4883;15.09.2020;10:24:30.000;11.771;187.266
4884;15.09.2020;10:24:31.000;11.730;187.257
4885;15.09.2020;10:24:32.000;11.754;187.290
4886;15.09.2020;10:24:33.000;11.781;187.280
4887;15.09.2020;10:24:34.000;11.824;187.245
4888;15.09.2020;10:24:35.000;11.764;187.251
4889;15.09.2020;10:24:36.000;11.834;187.197
4890;15.09.2020;10:24:37.000;11.869;187.234
4891;15.09.2020;10:24:38.000;11.737;187.261
4892;15.09.2020;10:24:39.000;11.802;187.255
4893;15.09.2020;10:24:40.000;11.767;187.198
4894;15.09.2020;10:24:41.000;11.775;187.146
4895;15.09.2020;10:24:42.000;11.768;187.082
4896;15.09.2020;10:24:43.000;11.800;187.052
4897;15.09.2020;10:24:44.000;11.798;187.025
4898;15.09.2020;10:24:45.000;11.744;187.009
4899;15.09.2020;10:24:46.000;11.833;187.055
4900;15.09.2020;10:24:47.000;11.822;187.021
4901;15.09.2020;10:24:48.000;11.760;187.077
4902;15.09.2020;10:24:49.000;11.768;187.070
4903;15.09.2020;10:24:50.000;11.820;187.126
4904;15.09.2020;10:24:51.000;11.792;187.103
4905;15.09.2020;10:24:52.000;11.745;187.120
4906;15.09.2020;10:24:53.000;11.857;187.184
4907;15.09.2020;10:24:54.000;11.839;187.153
4908;15.09.2020;10:24:55.000;11.750;187.089
4909;15.09.2020;10:24:56.000;11.827;187.051
4910;15.09.2020;10:24:57.000;11.864;187.080
4911;15.09.2020;10:24:58.000;11.843;187.159
4912;15.09.2020;10:24:59.000;11.768;187.139
4913;15.09.2020;10:25:00.000;11.870;187.114
4914;15.09.2020;10:25:01.000;11.837;187.014
4915;15.09.2020;10:25:02.000;11.783;186.947
4916;15.09.2020;10:25:03.000;11.844;187.057
4917;15.09.2020;10:25:04.000;11.829;187.069
4918;15.09.2020;10:25:05.000;11.803;187.087
4919;15.09.2020;10:25:06.000;11.836;187.095
4920;15.09.2020;10:25:07.000;11.853;187.121
4921;15.09.2020;10:25:08.000;11.893;187.200
4922;15.09.2020;10:25:09.000;11.809;187.210
4923;15.09.2020;10:25:10.000;11.880;187.216
4924;15.09.2020;10:25:11.000;11.823;187.177
4925;15.09.2020;10:25:12.000;11.814;187.154
4926;15.09.2020;10:25:13.000;11.901;187.306
4927;15.09.2020;10:25:14.000;11.856;187.352
4928;15.09.2020;10:25:15.000;11.835;187.377
4929;15.09.2020;10:25:16.000;11.815;187.358
4930;15.09.2020;10:25:17.000;11.890;187.361
4931;15.09.2020;10:25:18.000;11.883;187.388
4932;15.09.2020;10:25:19.000;11.781;187.383
4933;15.09.2020;10:25:20.000;11.894;187.293
4934;15.09.2020;10:25:21.000;11.845;187.315
4935;15.09.2020;10:25:22.000;11.837;187.372
4936;15.09.2020;10:25:23.000;11.593;186.352
4937;15.09.2020;10:25:24.000;12.280;184.267
4938;15.09.2020;10:25:25.000;11.801;184.273
4939;15.09.2020;10:25:26.000;11.712;184.257
4940;15.09.2020;10:25:27.000;11.776;184.220
4941;15.09.2020;10:25:28.000;11.793;184.238
4942;15.09.2020;10:25:29.000;11.802;184.269
4943;15.09.2020;10:25:30.000;11.799;184.236
4944;15.09.2020;10:25:31.000;11.780;184.182
4945;15.09.2020;10:25:32.000;11.794;184.166
4946;15.09.2020;10:25:33.000;11.739;184.134
4947;15.09.2020;10:25:34.000;11.799;184.147
4948;15.09.2020;10:25:35.000;11.770;184.178
4949;15.09.2020;10:25:36.000;11.747;184.165
4950;15.09.2020;10:25:37.000;11.779;184.144
4951;15.09.2020;10:25:38.000;11.746;184.128
4952;15.09.2020;10:25:39.000;11.743;184.150
4953;15.09.2020;10:25:40.000;11.761;184.156
4954;15.09.2020;10:25:41.000;11.775;184.118
4955;15.09.2020;10:25:42.000;11.784;184.056
4956;15.09.2020;10:25:43.000;11.680;184.104
4957;15.09.2020;10:25:44.000;11.771;184.128
4958;15.09.2020;10:25:45.000;11.790;184.134
4959;15.09.2020;10:25:46.000;11.703;184.066
4960;15.09.2020;10:25:47.000;11.727;184.003
4961;15.09.2020;10:25:48.000;11.824;184.070
4962;15.09.2020;10:25:49.000;11.760;184.108
4963;15.09.2020;10:25:50.000;11.704;184.095
4964;15.09.2020;10:25:51.000;11.763;184.100
4965;15.09.2020;10:25:52.000;11.772;184.050
4966;15.09.2020;10:25:53.000;11.743;184.088
4967;15.09.2020;10:25:54.000;11.742;184.083
4968;15.09.2020;10:25:55.000;11.745;184.125
4969;15.09.2020;10:25:56.000;11.739;183.984
4970;15.09.2020;10:25:57.000;11.784;183.958
4971;15.09.2020;10:25:58.000;11.783;184.025
4972;15.09.2020;10:25:59.000;11.773;184.035
4973;15.09.2020;10:26:00.000;11.667;183.927
4974;15.09.2020;10:26:01.000;11.747;183.858
4975;15.09.2020;10:26:02.000;11.764;183.806
4976;15.09.2020;10:26:03.000;11.776;183.816
4977;15.09.2020;10:26:04.000;11.755;183.832
4978;15.09.2020;10:26:05.000;11.800;183.817
4979;15.09.2020;10:26:06.000;11.776;183.781
4980;15.09.2020;10:26:07.000;11.745;183.787
4981;15.09.2020;10:26:08.000;11.783;183.877
4982;15.09.2020;10:26:09.000;11.792;183.893
4983;15.09.2020;10:26:10.000;11.749;183.875
4984;15.09.2020;10:26:11.000;11.721;183.819
4985;15.09.2020;10:26:12.000;11.797;183.759
4986;15.09.2020;10:26:13.000;11.850;183.825
4987;15.09.2020;10:26:14.000;11.706;183.807
4988;15.09.2020;10:26:15.000;11.773;183.800
4989;15.09.2020;10:26:16.000;11.802;183.704
4990;15.09.2020;10:26:17.000;11.731;183.727
4991;15.09.2020;10:26:18.000;11.764;183.812
4992;15.09.2020;10:26:19.000;11.762;183.778
4993;15.09.2020;10:26:20.000;11.783;183.766
4994;15.09.2020;10:26:21.000;11.782;183.723
4995;15.09.2020;10:26:22.000;11.815;183.664
4996;15.09.2020;10:26:23.000;11.818;183.700
4997;15.09.2020;10:26:24.000;11.788;183.706
4998;15.09.2020;10:26:25.000;11.803;183.678
4999;15.09.2020;10:26:26.000;11.826;183.626
5000;15.09.2020;10:26:27.000;11.819;183.611
5001;15.09.2020;10:26:28.000;11.810;183.659
5002;15.09.2020;10:26:29.000;11.795;183.652
5003;15.09.2020;10:26:30.000;11.808;183.655
5004;15.09.2020;10:26:31.000;11.747;183.621
5005;15.09.2020;10:26:32.000;11.769;183.617
5006;15.09.2020;10:26:33.000;11.799;184.014
5007;15.09.2020;10:26:34.000;11.684;184.251
5008;15.09.2020;10:26:35.000;11.704;184.219
5009;15.09.2020;10:26:36.000;11.730;184.217
5010;15.09.2020;10:26:37.000;11.745;184.256
5011;15.09.2020;10:26:38.000;11.707;184.298
5012;15.09.2020;10:26:39.000;11.732;184.308
5013;15.09.2020;10:26:40.000;11.817;184.317
5014;15.09.2020;10:26:41.000;11.665;184.301
5015;15.09.2020;10:26:42.000;11.772;184.290
5016;15.09.2020;10:26:43.000;11.755;184.311
5017;15.09.2020;10:26:44.000;11.703;184.282
5018;15.09.2020;10:26:45.000;11.699;184.277
5019;15.09.2020;10:26:46.000;11.753;184.273
5020;15.09.2020;10:26:47.000;11.767;184.240
5021;15.09.2020;10:26:48.000;11.728;184.284
5022;15.09.2020;10:26:49.000;11.735;184.283
5023;15.09.2020;10:26:50.000;11.745;184.250
5024;15.09.2020;10:26:51.000;11.694;184.238
5025;15.09.2020;10:26:52.000;11.685;184.186
5026;15.09.2020;10:26:53.000;11.731;184.232
5027;15.09.2020;10:26:54.000;11.719;184.241
5028;15.09.2020;10:26:55.000;11.671;184.217
5029;15.09.2020;10:26:56.000;11.725;184.217
5030;15.09.2020;10:26:57.000;11.746;184.226
5031;15.09.2020;10:26:58.000;11.658;184.290
5032;15.09.2020;10:26:59.000;11.760;184.288
5033;15.09.2020;10:27:00.000;11.744;184.244
5034;15.09.2020;10:27:01.000;11.701;184.146
5035;15.09.2020;10:27:02.000;11.968;184.616
5036;15.09.2020;10:27:03.000;11.745;187.496
5037;15.09.2020;10:27:04.000;11.740;187.494
5038;15.09.2020;10:27:05.000;11.700;187.439
5039;15.09.2020;10:27:06.000;11.751;187.404
5040;15.09.2020;10:27:07.000;11.753;187.395
5041;15.09.2020;10:27:08.000;11.748;187.442
5042;15.09.2020;10:27:09.000;11.727;187.423
5043;15.09.2020;10:27:10.000;11.744;187.419
5044;15.09.2020;10:27:11.000;11.786;187.391
5045;15.09.2020;10:27:12.000;11.698;187.376
5046;15.09.2020;10:27:13.000;11.758;187.361
5047;15.09.2020;10:27:14.000;11.775;187.408
5048;15.09.2020;10:27:15.000;11.755;187.474
5049;15.09.2020;10:27:16.000;11.747;187.436
5050;15.09.2020;10:27:17.000;11.774;187.418
5051;15.09.2020;10:27:18.000;11.762;187.442
5052;15.09.2020;10:27:19.000;11.714;187.513
5053;15.09.2020;10:27:20.000;11.737;187.478
5054;15.09.2020;10:27:21.000;11.750;187.459
5055;15.09.2020;10:27:22.000;11.731;187.442
5056;15.09.2020;10:27:23.000;11.680;187.451
5057;15.09.2020;10:27:24.000;11.740;187.482
5058;15.09.2020;10:27:25.000;11.685;187.455
5059;15.09.2020;10:27:26.000;11.658;187.374
5060;15.09.2020;10:27:27.000;11.709;187.320
5061;15.09.2020;10:27:28.000;11.753;187.308
5062;15.09.2020;10:27:29.000;11.658;187.309
5063;15.09.2020;10:27:30.000;11.740;187.255
5064;15.09.2020;10:27:31.000;11.780;187.256
5065;15.09.2020;10:27:32.000;11.704;187.279
5066;15.09.2020;10:27:33.000;11.748;187.337
5067;15.09.2020;10:27:34.000;11.745;187.427
5068;15.09.2020;10:27:35.000;11.760;187.405
5069;15.09.2020;10:27:36.000;11.715;187.349
5070;15.09.2020;10:27:37.000;11.752;187.318
5071;15.09.2020;10:27:38.000;11.776;187.386
5072;15.09.2020;10:27:39.000;11.707;187.414
5073;15.09.2020;10:27:40.000;11.777;187.391
5074;15.09.2020;10:27:41.000;11.753;187.408
5075;15.09.2020;10:27:42.000;11.757;187.424
5076;15.09.2020;10:27:43.000;11.744;187.500
5077;15.09.2020;10:27:44.000;11.766;187.524
5078;15.09.2020;10:27:45.000;11.739;187.525
5079;15.09.2020;10:27:46.000;11.727;187.466
5080;15.09.2020;10:27:47.000;12.286;187.377
5081;15.09.2020;10:27:48.000;14.016;187.107
5082;15.09.2020;10:27:49.000;13.848;187.132
5083;15.09.2020;10:27:50.000;13.772;187.142
5084;15.09.2020;10:27:51.000;13.486;187.215
5085;15.09.2020;10:27:52.000;13.178;187.340
5086;15.09.2020;10:27:53.000;13.035;187.435
5087;15.09.2020;10:27:54.000;13.013;187.482
5088;15.09.2020;10:27:55.000;13.049;187.420
5089;15.09.2020;10:27:56.000;12.990;187.427
5090;15.09.2020;10:27:57.000;13.038;187.385
5091;15.09.2020;10:27:58.000;13.033;187.404
5092;15.09.2020;10:27:59.000;13.028;187.396
5093;15.09.2020;10:28:00.000;13.009;187.391
5094;15.09.2020;10:28:01.000;13.049;187.365
5095;15.09.2020;10:28:02.000;13.051;187.423
5096;15.09.2020;10:28:03.000;13.000;187.511
5097;15.09.2020;10:28:04.000;13.036;187.520
5098;15.09.2020;10:28:05.000;13.068;187.486
5099;15.09.2020;10:28:06.000;12.997;187.476
5100;15.09.2020;10:28:07.000;13.034;187.496
5101;15.09.2020;10:28:08.000;13.031;187.532
5102;15.09.2020;10:28:09.000;13.020;187.540
5103;15.09.2020;10:28:10.000;12.989;187.542
5104;15.09.2020;10:28:11.000;13.026;187.510
5105;15.09.2020;10:28:12.000;13.049;187.492
5106;15.09.2020;10:28:13.000;12.987;187.531
5107;15.09.2020;10:28:14.000;13.032;187.569
5108;15.09.2020;10:28:15.000;13.062;187.576
5109;15.09.2020;10:28:16.000;13.006;187.595
5110;15.09.2020;10:28:17.000;13.018;187.568
5111;15.09.2020;10:28:18.000;13.056;187.603
5112;15.09.2020;10:28:19.000;13.051;187.618
5113;15.09.2020;10:28:20.000;12.958;187.604
5114;15.09.2020;10:28:21.000;13.047;187.571
5115;15.09.2020;10:28:22.000;13.087;187.579
5116;15.09.2020;10:28:23.000;12.949;187.677
5117;15.09.2020;10:28:24.000;13.012;187.669
5118;15.09.2020;10:28:25.000;13.039;187.628
5119;15.09.2020;10:28:26.000;13.005;187.593
5120;15.09.2020;10:28:27.000;13.009;187.584
5121;15.09.2020;10:28:28.000;13.012;187.626
5122;15.09.2020;10:28:29.000;13.045;187.537
5123;15.09.2020;10:28:30.000;12.972;187.500
5124;15.09.2020;10:28:31.000;13.013;187.435
5125;15.09.2020;10:28:32.000;13.031;187.380
5126;15.09.2020;10:28:33.000;12.982;187.447
5127;15.09.2020;10:28:34.000;13.002;187.448
5128;15.09.2020;10:28:35.000;13.025;187.415
5129;15.09.2020;10:28:36.000;13.016;187.405
5130;15.09.2020;10:28:37.000;12.986;187.453
5131;15.09.2020;10:28:38.000;12.988;187.485
5132;15.09.2020;10:28:39.000;13.007;187.459
5133;15.09.2020;10:28:40.000;12.961;187.480
5134;15.09.2020;10:28:41.000;12.984;187.468
5135;15.09.2020;10:28:42.000;12.982;187.459
5136;15.09.2020;10:28:43.000;12.967;187.505
5137;15.09.2020;10:28:44.000;12.991;187.441
5138;15.09.2020;10:28:45.000;13.025;187.400
5139;15.09.2020;10:28:46.000;13.013;187.341
5140;15.09.2020;10:28:47.000;12.974;187.297
5141;15.09.2020;10:28:48.000;13.012;187.336
5142;15.09.2020;10:28:49.000;13.018;187.346
5143;15.09.2020;10:28:50.000;12.971;187.369
5144;15.09.2020;10:28:51.000;13.000;187.319
5145;15.09.2020;10:28:52.000;13.031;187.280
5146;15.09.2020;10:28:53.000;13.011;187.349
5147;15.09.2020;10:28:54.000;12.981;187.346
5148;15.09.2020;10:28:55.000;12.997;187.306
5149;15.09.2020;10:28:56.000;13.036;187.250
5150;15.09.2020;10:28:57.000;12.943;187.230
5151;15.09.2020;10:28:58.000;13.040;187.294
5152;15.09.2020;10:28:59.000;12.993;187.300
5153;15.09.2020;10:29:00.000;12.977;187.295
5154;15.09.2020;10:29:01.000;12.981;187.266
5155;15.09.2020;10:29:02.000;13.013;187.291
5156;15.09.2020;10:29:03.000;13.016;187.348
5157;15.09.2020;10:29:04.000;12.343;187.467
5158;15.09.2020;10:29:05.000;11.708;187.542
5159;15.09.2020;10:29:06.000;11.722;187.504
5160;15.09.2020;10:29:07.000;11.685;187.501
5161;15.09.2020;10:29:08.000;11.703;187.536
5162;15.09.2020;10:29:09.000;11.717;187.577
5163;15.09.2020;10:29:10.000;11.720;187.577
5164;15.09.2020;10:29:11.000;11.665;187.542
5165;15.09.2020;10:29:12.000;11.759;187.479
5166;15.09.2020;10:29:13.000;11.772;187.500
5167;15.09.2020;10:29:14.000;11.668;187.498
5168;15.09.2020;10:29:15.000;11.745;187.439
5169;15.09.2020;10:29:16.000;11.752;187.458
5170;15.09.2020;10:29:17.000;11.698;187.503
5171;15.09.2020;10:29:18.000;11.703;187.446
5172;15.09.2020;10:29:19.000;11.761;187.464
5173;15.09.2020;10:29:20.000;11.744;187.449
5174;15.09.2020;10:29:21.000;11.681;187.415
5175;15.09.2020;10:29:22.000;11.713;187.398
5176;15.09.2020;10:29:23.000;11.722;187.420
5177;15.09.2020;10:29:24.000;11.650;187.394
5178;15.09.2020;10:29:25.000;11.711;187.332
5179;15.09.2020;10:29:26.000;11.704;187.377
5180;15.09.2020;10:29:27.000;11.689;187.421
5181;15.09.2020;10:29:28.000;11.666;187.476
5182;15.09.2020;10:29:29.000;11.726;187.485
5183;15.09.2020;10:29:30.000;11.688;187.488
5184;15.09.2020;10:29:31.000;11.637;187.447
5185;15.09.2020;10:29:32.000;11.705;187.402
5186;15.09.2020;10:29:33.000;11.726;187.397
5187;15.09.2020;10:29:34.000;11.665;187.457
5188;15.09.2020;10:29:35.000;11.680;187.464
5189;15.09.2020;10:29:36.000;11.693;187.465
5190;15.09.2020;10:29:37.000;11.735;187.422
5191;15.09.2020;10:29:38.000;11.674;187.424
5192;15.09.2020;10:29:39.000;11.689;187.507
5193;15.09.2020;10:29:40.000;11.732;187.563
5194;15.09.2020;10:29:41.000;11.634;187.557
5195;15.09.2020;10:29:42.000;11.664;187.537
5196;15.09.2020;10:29:43.000;11.695;187.588
5197;15.09.2020;10:29:44.000;11.682;187.578
5198;15.09.2020;10:29:45.000;11.626;187.572
5199;15.09.2020;10:29:46.000;11.697;187.547
5200;15.09.2020;10:29:47.000;11.731;187.462
5201;15.09.2020;10:29:48.000;11.628;187.460
5202;15.09.2020;10:29:49.000;11.694;187.468
5203;15.09.2020;10:29:50.000;11.694;187.437
5204;15.09.2020;10:29:51.000;11.672;187.347
5205;15.09.2020;10:29:52.000;11.699;187.245
5206;15.09.2020;10:29:53.000;11.722;187.310
5207;15.09.2020;10:29:54.000;11.713;187.389
5208;15.09.2020;10:29:55.000;11.623;187.388
5209;15.09.2020;10:29:56.000;11.719;187.338
5210;15.09.2020;10:29:57.000;11.685;187.296
5211;15.09.2020;10:29:58.000;11.654;187.332
5212;15.09.2020;10:29:59.000;11.679;187.358
5213;15.09.2020;10:30:00.000;11.707;187.323
5214;15.09.2020;10:30:01.000;11.684;187.321
5215;15.09.2020;10:30:02.000;11.681;187.283
5216;15.09.2020;10:30:03.000;11.696;187.334
5217;15.09.2020;10:30:04.000;11.698;187.393
5218;15.09.2020;10:30:05.000;11.629;187.383
5219;15.09.2020;10:30:06.000;11.688;187.339
5220;15.09.2020;10:30:07.000;11.707;187.321
5221;15.09.2020;10:30:08.000;11.673;187.339
5222;15.09.2020;10:30:09.000;11.679;187.401
5223;15.09.2020;10:30:10.000;11.711;187.416
5224;15.09.2020;10:30:11.000;11.683;187.385
5225;15.09.2020;10:30:12.000;11.650;187.319
5226;15.09.2020;10:30:13.000;11.739;187.368
5227;15.09.2020;10:30:14.000;11.714;187.396
5228;15.09.2020;10:30:15.000;11.653;187.366
5229;15.09.2020;10:30:16.000;11.685;187.328
5230;15.09.2020;10:30:17.000;11.723;187.350
5231;15.09.2020;10:30:18.000;11.688;187.341
5232;15.09.2020;10:30:19.000;11.668;187.372
5233;15.09.2020;10:30:20.000;11.720;187.329
5234;15.09.2020;10:30:21.000;11.702;187.313
5235;15.09.2020;10:30:22.000;11.639;187.339
5236;15.09.2020;10:30:23.000;11.714;187.282
5237;15.09.2020;10:30:24.000;11.715;187.388
5238;15.09.2020;10:30:25.000;11.690;187.424
5239;15.09.2020;10:30:26.000;11.701;187.424
5240;15.09.2020;10:30:27.000;11.677;187.387
5241;15.09.2020;10:30:28.000;11.679;187.430
5242;15.09.2020;10:30:29.000;11.661;187.444
5243;15.09.2020;10:30:30.000;11.675;187.417
5244;15.09.2020;10:30:31.000;11.720;187.398
5245;15.09.2020;10:30:32.000;11.631;187.367
5246;15.09.2020;10:30:33.000;11.559;187.374
5247;15.09.2020;10:30:34.000;8.288;187.581
5248;15.09.2020;10:30:35.000;1.626;187.840
5249;15.09.2020;10:30:36.000;1.433;187.814
5250;15.09.2020;10:30:37.000;0.982;187.850
5251;15.09.2020;10:30:38.000;0.025;187.954
5252;15.09.2020;10:30:39.000;0.025;187.984
5253;15.09.2020;10:30:40.000;0.025;187.956
5254;15.09.2020;10:30:41.000;0.026;187.943
5255;15.09.2020;10:30:42.000;0.026;187.935
5256;15.09.2020;10:30:43.000;0.025;187.923
5257;15.09.2020;10:30:44.000;0.026;187.961
5258;15.09.2020;10:30:45.000;0.025;187.969
5259;15.09.2020;10:30:46.000;0.026;187.949
5260;15.09.2020;10:30:47.000;0.025;187.909
5261;15.09.2020;10:30:48.000;0.025;187.932
5262;15.09.2020;10:30:49.000;0.026;187.925
5263;15.09.2020;10:30:50.000;0.025;187.890
5264;15.09.2020;10:30:51.000;0.026;187.896
5265;15.09.2020;10:30:52.000;0.026;187.871
5266;15.09.2020;10:30:53.000;0.026;187.900
5267;15.09.2020;10:30:54.000;0.025;187.917
5268;15.09.2020;10:30:55.000;0.026;187.929
5269;15.09.2020;10:30:56.000;0.025;187.910
5270;15.09.2020;10:30:57.000;0.025;187.864
5271;15.09.2020;10:30:58.000;0.025;187.929
5272;15.09.2020;10:30:59.000;0.025;187.925
5273;15.09.2020;10:31:00.000;0.025;187.870
5274;15.09.2020;10:31:01.000;0.026;187.849
5275;15.09.2020;10:31:02.000;0.026;187.833
5276;15.09.2020;10:31:03.000;0.026;187.886
5277;15.09.2020;10:31:04.000;0.026;187.936
5278;15.09.2020;10:31:05.000;0.025;187.909
5279;15.09.2020;10:31:06.000;0.025;187.845
5280;15.09.2020;10:31:07.000;0.025;187.805
5281;15.09.2020;10:31:08.000;0.026;187.864
5282;15.09.2020;10:31:09.000;0.025;187.876
5283;15.09.2020;10:31:10.000;0.026;187.818
5284;15.09.2020;10:31:11.000;0.025;187.855
5285;15.09.2020;10:31:12.000;0.026;187.859
5286;15.09.2020;10:31:13.000;0.026;187.908
5287;15.09.2020;10:31:14.000;0.025;187.893
5288;15.09.2020;10:31:15.000;0.025;187.884
5289;15.09.2020;10:31:16.000;0.026;187.817
5290;15.09.2020;10:31:17.000;0.025;187.834
5291;15.09.2020;10:31:18.000;0.026;187.883
5292;15.09.2020;10:31:19.000;0.026;187.880
5293;15.09.2020;10:31:20.000;0.026;187.860
5294;15.09.2020;10:31:21.000;0.026;187.873
5295;15.09.2020;10:31:22.000;0.026;187.824
5296;15.09.2020;10:31:23.000;0.025;187.822
5297;15.09.2020;10:31:24.000;0.025;187.851
5298;15.09.2020;10:31:25.000;0.026;187.839
